1, 6.609438045424704e-4, 0.2
20, 2.600400352523873e-2, 0.2
39, 0.10613412420396466, 0.2
58, 0.2351297030278609, 0.2
77, 0.4065125754930361, 0.2
96, 0.6278623984209137, 0.2
